=== FILE: Background.output000000001.wav.3dfetemi.ingestion-84f9b89597-pnvsl.wav ===
Timestamp_ms,Peak,Mean,CV
1340.0,636.8281,512.0185,0.061
1360.0,624.0469,512.2644,0.0632
1380.0,622.3594,511.6714,0.0653
1400.0,613.6094,511.7445,0.0651
1420.0,609.1719,512.1016,0.0634
1440.0,605.9062,511.7559,0.059
1460.0,606.5625,511.9712,0.0583
1480.0,592.6719,511.8513,0.0485
1500.0,582.0938,512.2516,0.0465
1520.0,589.7188,511.869,0.0478
1540.0,587.7188,511.6451,0.0464
1560.0,578.9219,512.0254,0.0432
1580.0,579.0469,512.0981,0.0366
1600.0,565.5156,512.0376,0.0332
1620.0,563.1719,512.1206,0.0289
1640.0,560.8906,512.044,0.0294
1660.0,556.6406,511.862,0.0284
1680.0,555.25,511.732,0.0285
1700.0,560.1875,512.3966,0.0295
1720.0,553.9531,512.1164,0.0274
1740.0,551.625,511.8506,0.0258
1760.0,550.3906,511.8076,0.0259
1780.0,552.5,512.195,0.0257
1800.0,553.875,511.9651,0.0273
1820.0,551.0469,511.9462,0.0237
1840.0,548.9531,512.1122,0.0247
1860.0,548.125,511.6524,0.0237
1880.0,545.125,512.4134,0.0212
1900.0,541.1094,511.845,0.0195
1920.0,539.5938,512.0586,0.0194
1940.0,539.0625,512.0415,0.0191
1960.0,538.0,511.8088,0.0183
1980.0,539.4688,512.0003,0.0186
2000.0,539.5,512.104,0.0184
2020.0,540.5469,511.9698,0.0179
2040.0,541.8125,512.0586,0.0179
2060.0,542.75,512.0154,0.0185
2080.0,544.25,511.9308,0.0195
2100.0,546.0156,511.9944,0.0193
2120.0,545.4844,511.9992,0.0191
2140.0,543.625,512.026,0.018
2160.0,542.5469,511.905,0.0177
2180.0,540.0938,512.0421,0.0177
2200.0,542.0312,511.9654,0.018
2220.0,543.9844,511.806,0.0179
2240.0,542.5625,512.2542,0.0179
2260.0,539.3906,511.9519,0.017
2280.0,538.9688,511.9749,0.0153
2300.0,534.5625,512.0497,0.0123
2320.0,532.625,511.8474,0.0108
2340.0,530.7188,512.078,0.0099
2360.0,527.8438,512.0699,0.0094
2380.0,527.6875,511.9948,0.0094
2400.0,527.6875,511.9006,0.0092
2420.0,528.4062,512.0609,0.0092
2440.0,526.4375,511.9058,0.0082
2460.0,527.0,512.0362,0.008
2480.0,525.7656,512.0732,0.0081
2500.0,526.2969,511.8843,0.0081
2520.0,527.7188,512.0024,0.009
2540.0,527.6562,512.0451,0.009
2560.0,527.25,512.0114,0.0088
2580.0,527.5625,512.0105,0.0089
2600.0,527.7656,511.9244,0.0091
2620.0,527.3906,512.0313,0.0092
2640.0,527.5625,511.9436,0.0088
2660.0,526.6406,512.0442,0.0084
2680.0,524.7656,512.0104,0.0082
2700.0,525.2031,511.9659,0.0088
2720.0,525.7656,512.0415,0.0091
2740.0,526.7031,512.0148,0.0093
2760.0,527.1562,511.9657,0.0095
2780.0,527.5156,511.9578,0.0097
2800.0,527.6719,512.0386,0.0092
2820.0,527.875,512.0436,0.009
2840.0,527.6562,511.9542,0.0093
2860.0,526.5938,511.9714,0.0086
2880.0,525.0938,511.9514,0.0075
2900.0,523.125,512.07,0.0068
2920.0,521.8594,511.9402,0.0059
2940.0,520.7969,511.9589,0.0049
2960.0,520.5156,511.9978,0.0042
2980.0,520.6875,512.0546,0.0036
3000.0,516.4219,512.0027,0.0034
3020.0,513.3594,511.9804,0.001
3040.0,513.5938,511.9738,0.0008
3060.0,516.8906,512.0165,0.0027
3080.0,520.9062,511.8687,0.0068
3100.0,524.6094,512.2702,0.0131
3120.0,525.0938,511.6572,0.0149
3140.0,524.625,512.308,0.0134
3160.0,521.1406,511.8404,0.0071
3180.0,519.0625,511.9887,0.0036
3200.0,514.375,512.0749,0.0015
3220.0,513.4531,511.9367,0.0011
3240.0,513.4062,512.0114,0.0009
3260.0,513.4375,511.9886,0.0009
3280.0,514.4219,512.0026,0.0013
3300.0,514.3906,511.9478,0.0015
3320.0,514.4531,512.0394,0.0015
3340.0,513.9219,512.0218,0.0012

=== FILE: synthetic_049_bc_002.wav ===
Timestamp_ms,Peak,Mean,CV
20.0,512.625,511.878,0.0005
40.0,513.4219,512.0684,0.0012
60.0,512.6406,512.0762,0.0004
80.0,512.9062,511.937,0.0009
100.0,512.9531,511.9332,0.0007
120.0,513.1094,512.1164,0.0007
140.0,512.9062,511.9756,0.0007
160.0,512.5625,511.9403,0.0005
180.0,512.6875,512.0326,0.0005
200.0,512.4688,511.9892,0.0004
220.0,512.5469,512.0064,0.0004
240.0,513.3594,512.0155,0.0008
260.0,516.1094,511.9495,0.0032
280.0,524.2969,512.0921,0.0125
300.0,532.9531,511.9637,0.0209
320.0,548.0,512.1208,0.0355
340.0,550.875,511.9492,0.0411
360.0,543.5625,511.7056,0.0325
380.0,565.6875,512.602,0.054
400.0,603.0938,511.7858,0.0925
420.0,582.4531,511.829,0.0828
440.0,601.8438,511.419,0.1046
460.0,605.25,512.0344,0.1151
480.0,619.5938,513.2774,0.1129
500.0,597.4062,511.9738,0.085
520.0,587.9375,511.2066,0.0712
540.0,576.9062,512.4421,0.0599
560.0,565.4375,511.6484,0.053
580.0,554.3438,512.0365,0.0437
600.0,550.8594,511.8986,0.0401
620.0,547.0938,511.9286,0.0327
640.0,540.4688,512.1096,0.0248
660.0,537.25,511.9443,0.024
680.0,530.5938,512.0526,0.0137
700.0,521.125,512.0414,0.0052
720.0,514.1094,511.9959,0.0017
740.0,514.8906,511.9596,0.002
760.0,513.6562,512.0672,0.0011
780.0,513.3906,511.973,0.0011
800.0,513.0938,511.9922,0.0008
820.0,513.0312,512.0014,0.0008
840.0,513.1875,512.0062,0.0008
860.0,512.7812,511.98,0.0005
880.0,512.8125,511.9972,0.0005
900.0,512.6875,511.9908,0.0004
920.0,512.75,512.0067,0.0005
940.0,512.7031,512.0298,0.0004
960.0,512.5625,511.9316,0.0005
980.0,512.5156,512.012,0.0004
1000.0,512.625,511.9686,0.0005
1020.0,512.75,512.1156,0.0005

=== FILE: synthetic_049_bc_003.wav ===
Timestamp_ms,Peak,Mean,CV
20.0,514.5781,512.0076,0.0015
40.0,512.5938,511.7166,0.0008
60.0,512.9531,511.8668,0.0009
80.0,512.5312,511.8018,0.0008
100.0,512.9062,512.0702,0.0007
120.0,518.75,512.0702,0.0035
140.0,519.5469,512.0394,0.007
160.0,523.1406,511.8318,0.0076
180.0,528.2344,511.924,0.0127
200.0,542.0781,511.8363,0.0281
220.0,545.4844,512.3378,0.0361
240.0,551.5156,511.7598,0.0413
260.0,550.25,512.463,0.0431
280.0,553.6875,511.9514,0.0464
300.0,554.3438,512.0753,0.0449
320.0,550.0156,511.8946,0.042
340.0,548.7812,511.6899,0.0362
360.0,547.8438,511.913,0.0354
380.0,548.5938,511.8826,0.0383
400.0,547.9375,511.851,0.0379
420.0,546.3438,512.0577,0.0355
440.0,545.0312,512.0681,0.0311
460.0,543.8906,511.8174,0.0261
480.0,533.5469,512.1829,0.0207
500.0,531.5781,512.1572,0.0211
520.0,537.1719,511.6222,0.0255
540.0,538.6719,512.2788,0.0247
560.0,540.7188,512.0254,0.0261
580.0,541.8281,511.9442,0.0305
600.0,541.25,511.8151,0.0297
620.0,538.9219,511.9754,0.0271
640.0,540.3281,512.0406,0.0277
660.0,540.5469,512.1168,0.0259
680.0,542.3125,511.8637,0.0264
700.0,538.75,512.0658,0.0232
720.0,529.5156,511.9622,0.014
740.0,532.2188,511.9323,0.0154
760.0,534.1094,512.043,0.0152
780.0,530.8125,512.1751,0.0145
800.0,539.0469,511.6364,0.0189
820.0,543.0625,511.791,0.0185
840.0,545.875,512.2756,0.0217
860.0,550.2344,512.3672,0.0284
880.0,551.0781,511.4184,0.0313
900.0,557.2188,512.1098,0.0363
920.0,553.0312,511.9086,0.042
940.0,555.1406,512.0356,0.0422
960.0,559.2969,511.9263,0.0451
980.0,562.4219,512.1833,0.0439
1000.0,560.5469,512.1993,0.0429
1020.0,557.8125,511.5772,0.051
1040.0,561.0625,512.353,0.0491
1060.0,563.6562,511.8531,0.048
1080.0,564.5312,511.5806,0.0482
1100.0,567.9844,512.3985,0.0481
1120.0,569.7031,511.9422,0.0473
1140.0,569.4844,512.255,0.0484
1160.0,570.5625,511.6138,0.0486
1180.0,570.0156,512.1256,0.0456
1200.0,570.9219,511.6846,0.0507
1220.0,576.6406,512.2379,0.0509
1240.0,571.9375,511.6058,0.0537
1260.0,572.9844,512.36,0.0526
1280.0,572.8125,512.027,0.0508
1300.0,567.7969,511.0917,0.0541
1320.0,576.1094,512.4582,0.0561
1340.0,674.5781,509.3984,0.1168
1360.0,673.2188,514.6303,0.1171
1380.0,629.9219,513.3376,0.0765
1400.0,589.625,510.4652,0.0722
1420.0,618.7344,511.2262,0.0829
1440.0,712.5781,416.8264,0.1701
1460.0,566.3594,434.3714,0.1206
1480.0,689.3125,444.6254,0.1642
1500.0,741.9531,541.8084,0.1717
1520.0,714.9375,565.1574,0.116
1540.0,754.0156,556.1586,0.1073
1560.0,696.8125,534.029,0.1008
1580.0,645.6562,518.802,0.0952
1600.0,608.7344,505.0891,0.1001
1620.0,604.5,498.8794,0.0993
1640.0,611.0781,495.0537,0.1032
1660.0,606.9531,492.4372,0.1025
1680.0,608.2344,495.735,0.0971
1700.0,600.7656,494.1526,0.0934
1720.0,600.2969,495.4722,0.0932
1740.0,589.3281,498.3132,0.0863
1760.0,582.9844,498.5349,0.0842
1780.0,578.9531,501.2882,0.0763
1800.0,578.6406,502.4624,0.0757
1820.0,579.9844,512.2522,0.0715
1840.0,574.8281,511.9887,0.0639
1860.0,566.1562,512.6378,0.0534
1880.0,567.9844,511.5159,0.0543
1900.0,561.125,512.237,0.0484
1920.0,521.6094,511.6451,0.0075
1940.0,520.25,511.9468,0.003
1960.0,527.9062,511.9636,0.0148
1980.0,530.5469,511.9558,0.0146
2000.0,526.0,512.068,0.011
2020.0,535.8281,511.8792,0.0157
2040.0,536.25,511.8499,0.0164
2060.0,523.2656,512.165,0.006
2080.0,512.8906,511.9805,0.0009
2100.0,513.3906,512.2608,0.0009
2120.0,513.4688,511.709,0.0012

=== FILE: synthetic_049_bc_004.wav ===
Timestamp_ms,Peak,Mean,CV
20.0,539.2188,512.1106,0.0265
40.0,544.625,511.9568,0.0327
60.0,540.3594,512.143,0.0313
80.0,547.5156,512.0266,0.0338
100.0,549.7031,512.2757,0.0373
120.0,548.1094,511.412,0.0365
140.0,544.4219,512.0912,0.0335
160.0,542.6406,511.9326,0.0299
180.0,542.4219,512.4762,0.0297
200.0,540.5312,511.4894,0.0314
220.0,543.25,511.9182,0.0339
240.0,548.6562,512.7078,0.0408
260.0,544.3281,511.614,0.0418
280.0,546.2344,511.6891,0.0416
300.0,545.3125,512.7984,0.0366
320.0,572.5,511.3091,0.0465
340.0,571.7656,512.1896,0.0574
360.0,565.3125,511.8792,0.0587
380.0,558.9062,512.0844,0.043
400.0,541.1562,512.2888,0.0322
420.0,533.0938,511.7456,0.0172
440.0,523.25,511.9126,0.0074
460.0,588.3594,512.2748,0.0352
480.0,587.375,511.7584,0.0555
500.0,550.0,511.9614,0.0234
520.0,539.5,511.902,0.0159
540.0,537.7188,512.0566,0.0131
560.0,530.6719,512.0632,0.011
580.0,522.8125,511.8592,0.007
600.0,517.6094,512.1721,0.0031
620.0,514.9844,511.993,0.0019
640.0,513.7812,511.771,0.0014
660.0,514.0,512.2024,0.001
680.0,513.4062,512.0392,0.0008
700.0,513.7031,511.9434,0.001
720.0,513.2031,511.9606,0.0009
740.0,513.5469,512.0131,0.0009
760.0,513.8594,511.913,0.0011
780.0,514.5312,512.0647,0.0015
800.0,531.0,512.1798,0.0113
820.0,544.5156,511.8486,0.0307
840.0,560.7188,511.7176,0.0466
860.0,553.8594,512.4511,0.0521
880.0,597.7969,511.3464,0.0493
900.0,580.4531,512.8482,0.0469
920.0,585.9844,511.3866,0.0472
940.0,583.75,511.9682,0.0512
960.0,583.7031,512.0437,0.0483
980.0,616.2969,512.5502,0.0566
1000.0,594.4844,511.6327,0.0498
1020.0,579.7344,511.7758,0.0553
1040.0,590.7344,512.519,0.0561
1060.0,599.0312,512.0699,0.0558
1080.0,572.6562,512.1928,0.0519
1100.0,568.0312,511.1282,0.0508
1120.0,567.5625,512.4038,0.0491
1140.0,566.3594,512.2662,0.0436
1160.0,561.4375,511.7662,0.0468
1180.0,557.8906,511.9914,0.0469
1200.0,552.5938,512.4196,0.0455
1220.0,548.3281,511.01,0.0449
1240.0,543.4844,512.3272,0.0413
1260.0,540.6719,511.7392,0.0341
1280.0,536.0156,512.3344,0.0206
1300.0,520.0156,512.0582,0.006
1320.0,517.2031,511.9428,0.0035
1340.0,519.3125,511.9217,0.0042
1360.0,519.6094,512.0386,0.0063
1380.0,520.2344,512.0963,0.0052
1400.0,517.4062,511.8686,0.004
1420.0,517.9219,512.0295,0.0036
1440.0,516.3281,512.0232,0.0029
1460.0,516.0625,511.911,0.0025
1480.0,514.5469,512.0548,0.0014
1500.0,513.9375,511.9785,0.0011
1520.0,513.2969,511.99,0.0009
1540.0,513.4688,511.9926,0.0008
1560.0,513.75,511.9984,0.0011
1580.0,518.1719,511.9977,0.0046
1600.0,546.0312,512.3029,0.0277
1620.0,568.1719,511.1809,0.0463
1640.0,568.625,512.4028,0.0516
1660.0,574.7031,512.7827,0.0574
1680.0,564.4844,511.4867,0.0451
1700.0,558.3906,511.7291,0.0442
1720.0,566.8281,512.5378,0.0432
1740.0,568.5938,511.8894,0.0422
1760.0,553.2812,511.8124,0.0304
1780.0,535.5312,511.7988,0.0206
1800.0,527.0156,512.1072,0.0079
1820.0,522.4375,511.9156,0.0033
1840.0,517.2344,512.0632,0.0031
1860.0,515.0781,511.9849,0.0018
1880.0,513.8281,511.9212,0.0013
1900.0,513.7812,511.9294,0.0013

=== FILE: synthetic_049_bc_005.wav ===
Timestamp_ms,Peak,Mean,CV
20.0,512.25,511.8808,0.0003
40.0,512.3125,512.1015,0.0002
60.0,512.125,511.87,0.0002
80.0,512.6875,512.2034,0.0005
100.0,512.6719,511.9612,0.0005
120.0,515.5625,511.8724,0.001
140.0,525.4531,512.1122,0.0074
160.0,536.1094,511.6702,0.0169
180.0,547.875,511.9995,0.0243
200.0,558.6875,511.9568,0.0287
220.0,564.7969,511.9386,0.0303
240.0,602.2969,512.1462,0.0555
260.0,627.625,511.8324,0.092
280.0,621.7969,512.2618,0.0614
300.0,574.125,512.0457,0.0385
320.0,572.75,511.8167,0.0336
340.0,577.8125,512.098,0.0313
360.0,551.2344,511.8362,0.0245
380.0,562.3125,511.946,0.023
400.0,546.375,512.0756,0.0185
420.0,546.2656,511.8426,0.0181
440.0,548.25,512.3028,0.0191
460.0,550.6562,511.8941,0.0206
480.0,547.2812,512.02,0.021
500.0,544.8125,511.9154,0.0199
520.0,550.0469,512.0932,0.021
540.0,558.6719,512.0362,0.0266
560.0,551.8906,511.9341,0.0245
580.0,550.0781,511.9194,0.0233
600.0,546.8906,512.1778,0.0212
620.0,543.4375,511.8784,0.0186
640.0,543.5,512.0426,0.0184
660.0,543.25,511.8357,0.0222
680.0,545.2969,512.168,0.0236
700.0,543.8281,512.022,0.0218
720.0,541.3125,511.8869,0.0239
740.0,540.1875,511.9741,0.0204
760.0,546.1406,511.9328,0.0227
780.0,541.75,512.0932,0.0202
800.0,550.8281,511.9236,0.0232
820.0,546.4531,512.0613,0.023
840.0,551.7031,512.0537,0.0226
860.0,550.625,512.0,0.0226
880.0,541.2188,511.8973,0.0194
900.0,549.875,511.9966,0.0252
920.0,546.9688,511.9479,0.0271
940.0,550.3281,512.0399,0.026
960.0,547.3906,511.9658,0.0224
980.0,546.8906,512.1404,0.0183
1000.0,543.4531,512.0166,0.0189
1020.0,544.625,511.9094,0.022
1040.0,549.7656,512.0045,0.0266
1060.0,552.25,512.0966,0.028
1080.0,552.7656,512.2742,0.0282
1100.0,557.9375,512.0469,0.0343
1120.0,558.2188,511.814,0.0333
1140.0,558.5938,512.0856,0.0342
1160.0,556.3594,511.8858,0.0344
1180.0,563.2188,511.944,0.0382
1200.0,569.4219,512.0127,0.05
1220.0,582.8281,511.9132,0.0494
1240.0,576.0781,512.291,0.0558
1260.0,567.1719,511.8012,0.0525
1280.0,564.8906,511.8225,0.0582
1300.0,570.0781,511.9358,0.0587
1320.0,614.5,511.9652,0.0753
1340.0,599.2969,512.1599,0.0466
1360.0,581.6719,511.76,0.041
1380.0,579.2969,512.1328,0.0373
1400.0,593.6875,511.9934,0.0468
1420.0,586.9531,511.9748,0.0466
1440.0,555.2656,512.0075,0.0388
1460.0,574.9062,511.9666,0.0423
1480.0,568.125,511.9902,0.0404
1500.0,591.75,512.215,0.0552
1520.0,598.1406,511.7987,0.0759
1540.0,585.7812,512.0082,0.0828

=== FILE: synthetic_049_bc_006.wav ===
Timestamp_ms,Peak,Mean,CV
20.0,531.2969,511.8562,0.0116
40.0,531.3906,512.1526,0.0112
60.0,521.7969,511.8893,0.0067
80.0,621.7344,517.3966,0.0724
100.0,628.8438,511.3553,0.0853
120.0,648.625,508.0334,0.0895
140.0,589.9375,512.3714,0.0634
160.0,583.1406,512.816,0.0507
180.0,606.3125,511.4788,0.076
200.0,607.4531,512.5918,0.0748
220.0,619.6719,511.767,0.0762
240.0,559.9062,514.3162,0.0369
260.0,553.6719,509.509,0.031
280.0,577.6719,513.4602,0.0359
300.0,549.5312,511.813,0.0271
320.0,550.3125,511.222,0.0213
340.0,543.3125,513.0614,0.0185
360.0,539.2031,511.439,0.0204

=== FILE: synthetic_049_bc_007.wav ===
Timestamp_ms,Peak,Mean,CV
20.0,520.5156,512.2608,0.0063
40.0,521.5469,511.4993,0.0071
60.0,519.125,512.1206,0.0059
80.0,520.5312,512.0824,0.0059
100.0,520.5938,511.9687,0.0063
120.0,520.6875,511.884,0.0069
140.0,519.9062,512.204,0.0056
160.0,520.9062,511.99,0.007
180.0,520.9062,512.047,0.0062
200.0,520.3281,511.5208,0.007
220.0,521.4375,512.4226,0.0079
240.0,525.7188,511.8455,0.0097
260.0,524.8281,511.9699,0.0097
280.0,524.5156,512.0512,0.0098
300.0,529.4844,511.9866,0.0117
320.0,529.5781,512.3228,0.0122
340.0,530.1562,511.532,0.0156
360.0,533.4844,512.0508,0.0161
380.0,529.9531,512.5213,0.0179
400.0,532.1875,511.4096,0.0169
420.0,531.6562,512.2084,0.0174
440.0,533.3438,511.8788,0.0182
460.0,536.5938,512.3396,0.0225
480.0,535.0312,511.7868,0.0148
500.0,532.4688,511.7046,0.0142
520.0,529.5156,512.2646,0.0111
540.0,526.7656,511.7376,0.0099
560.0,528.0312,512.1142,0.0094
580.0,529.8438,511.5036,0.015
600.0,547.3281,512.9041,0.0275

=== FILE: synthetic_049_bc_008.wav ===
Timestamp_ms,Peak,Mean,CV
20.0,524.6562,512.1126,0.0089
40.0,521.9375,511.695,0.0087
60.0,521.4219,511.9018,0.0071
80.0,524.4062,512.3676,0.0098
100.0,521.2031,511.7912,0.0073
120.0,526.0625,512.2071,0.0073
140.0,526.4375,511.762,0.0079
160.0,525.3438,512.0554,0.0074
180.0,526.9844,512.1314,0.0085
200.0,527.6406,511.4826,0.0095
220.0,528.6719,512.4348,0.0129
240.0,529.4062,511.8758,0.0141
260.0,541.6406,511.9404,0.0195
280.0,564.3125,511.6361,0.0384
300.0,569.4688,512.2043,0.0381
320.0,587.1562,511.7956,0.0424
340.0,601.5469,512.6138,0.0512
360.0,580.7344,511.132,0.048
380.0,568.8438,512.299,0.0387
400.0,575.2656,512.6811,0.041
420.0,561.0625,510.9948,0.0355
440.0,557.5312,512.491,0.029
460.0,550.4375,511.815,0.0248
480.0,554.8438,511.6826,0.0302
500.0,534.125,512.5648,0.0203
520.0,524.875,511.6594,0.0094
540.0,525.5938,512.0182,0.0085
560.0,524.125,511.9606,0.0083
580.0,521.4688,511.9228,0.0075
600.0,522.375,512.3204,0.0061
620.0,520.6719,511.7071,0.0056
640.0,518.3906,511.9031,0.0036
660.0,516.8594,512.1644,0.0031
680.0,515.8125,511.8026,0.0025
700.0,516.0,512.365,0.0022
720.0,514.5781,511.5824,0.0023
740.0,514.875,512.1241,0.0019
760.0,515.0469,512.2165,0.0019
780.0,514.6719,511.9449,0.0019
800.0,514.3594,511.8504,0.0019
820.0,515.9062,512.1098,0.0026
840.0,528.3438,511.758,0.0134
860.0,536.1719,512.3242,0.0231
880.0,548.0469,511.5982,0.0345
900.0,557.2812,512.2008,0.0331
920.0,546.1875,512.2705,0.0286
940.0,549.0938,511.465,0.0298
960.0,549.0156,512.3094,0.0306
980.0,543.7188,511.8088,0.0316
1000.0,555.6719,511.9011,0.035
1020.0,552.9062,512.4165,0.0355
1040.0,572.0625,511.6183,0.0544
1060.0,573.5938,512.0086,0.0567
1080.0,573.625,511.8104,0.0664
1100.0,577.9062,511.7676,0.0477
1120.0,584.2188,512.3434,0.0798
1140.0,715.3438,506.6272,0.2075
1160.0,707.0,512.5962,0.1604
1180.0,710.7188,517.2614,0.1477
1200.0,694.1562,510.1302,0.1617
1220.0,727.7188,509.4476,0.1488
1240.0,711.2812,522.8936,0.1334
1260.0,683.0781,494.9438,0.128
1280.0,723.9219,527.0135,0.1319
1300.0,651.2031,499.3012,0.1259
1320.0,632.4531,522.6974,0.0927
1340.0,669.4844,504.9795,0.1377
1360.0,653.4219,518.0544,0.1132
1380.0,648.1562,507.6173,0.1374
1400.0,614.8438,515.0827,0.0686
1420.0,628.1562,507.5754,0.1008
1440.0,628.0469,515.823,0.0911
1460.0,594.1562,509.102,0.0743
1480.0,574.0469,514.3792,0.0435
1500.0,565.375,510.619,0.0453
1520.0,560.7188,513.4594,0.0342
1540.0,545.875,510.8632,0.0312
1560.0,535.4531,512.1698,0.0181
1580.0,528.9531,512.0184,0.0132
1600.0,523.3438,512.1462,0.0077
1620.0,518.8125,511.9734,0.0053
1640.0,520.3281,511.7194,0.0062
1660.0,518.125,512.3474,0.0043
1680.0,516.7969,511.723,0.0035
1700.0,516.1875,511.8232,0.0034
1720.0,517.3906,512.5362,0.0034
1740.0,516.1094,511.2824,0.0035
1760.0,515.0938,512.4046,0.0019
1780.0,515.0312,511.8188,0.0019
1800.0,514.4062,511.6072,0.0022

=== FILE: synthetic_049_bc_009.wav ===
Timestamp_ms,Peak,Mean,CV
20.0,515.7656,512.0179,0.0023
40.0,516.8125,512.386,0.0025
60.0,516.4531,512.0984,0.002
80.0,512.5469,510.9046,0.0012
100.0,512.5,511.0293,0.001
120.0,512.5625,511.9308,0.0005
140.0,513.25,512.4724,0.0005
160.0,513.75,513.1914,0.0004
180.0,513.0781,512.3608,0.0005
200.0,512.3125,511.6209,0.0004
220.0,512.0,511.2596,0.0009
240.0,512.5625,511.901,0.0005
260.0,512.9844,512.2638,0.0006
280.0,512.3125,511.9361,0.0003
300.0,511.7344,511.2854,0.0004
320.0,512.75,511.3216,0.0013

=== FILE: synthetic_049_bc_010.wav ===
Timestamp_ms,Peak,Mean,CV
20.0,512.8594,511.4829,0.0009
40.0,513.0469,512.0628,0.001
60.0,513.25,511.898,0.0014
80.0,513.25,511.747,0.002
100.0,513.3906,512.8244,0.0004
120.0,517.5156,511.1642,0.0026
140.0,520.2812,512.5816,0.0051
160.0,533.3594,512.1828,0.0085
180.0,531.6406,512.4192,0.0111
200.0,526.8438,512.1768,0.0113
220.0,536.6719,511.7639,0.0176
240.0,544.1875,511.9616,0.0255
260.0,544.2188,511.44,0.0259
280.0,544.6875,511.7858,0.0121
300.0,519.9375,512.383,0.0059
320.0,517.8281,511.7415,0.0043
340.0,543.3438,512.7224,0.0124
360.0,562.7969,511.5404,0.0341
380.0,575.1406,511.5928,0.0452
400.0,562.8281,512.3576,0.0327
420.0,576.9844,510.9576,0.0391
440.0,567.1719,512.5058,0.0335
460.0,560.2188,512.097,0.029
480.0,571.125,512.598,0.0402
500.0,557.4375,511.8656,0.0287
520.0,556.25,511.679,0.0281
540.0,561.8125,511.4254,0.0282
560.0,593.5469,512.1376,0.0473
580.0,618.3438,512.5828,0.0746
600.0,627.7031,510.4684,0.074
620.0,651.5469,514.4414,0.0785
640.0,633.6719,509.3303,0.0855
660.0,641.1094,514.3866,0.0961
680.0,628.8281,510.0481,0.0906
700.0,619.2031,512.1604,0.0819
720.0,604.6875,512.1557,0.0498
740.0,582.25,511.9718,0.0357
760.0,569.1562,511.925,0.0283
780.0,587.9375,513.0161,0.0377
800.0,588.7969,511.1411,0.0464
820.0,588.5469,513.07,0.0553
840.0,585.0469,511.1847,0.0504
860.0,583.0,511.8426,0.0397
880.0,581.7969,512.5002,0.0419
900.0,585.75,510.7603,0.0596
920.0,586.3281,513.4561,0.0533
940.0,584.3125,510.4282,0.0551
960.0,568.7188,513.023,0.0399
980.0,562.5781,512.0788,0.038
1000.0,585.2344,511.4192,0.0522
1020.0,588.875,513.5025,0.0534
1040.0,575.2344,510.366,0.0464
1060.0,573.1562,512.6972,0.042
1080.0,560.9062,511.6879,0.0398
1100.0,563.0625,511.901,0.038
1120.0,563.5938,512.3383,0.036
1140.0,561.7656,511.3555,0.0308
1160.0,558.875,512.5072,0.0263
1180.0,556.2188,511.798,0.0302
1200.0,549.8906,512.2312,0.0292
1220.0,554.125,511.6584,0.0249
1240.0,545.6562,512.5615,0.022
1260.0,545.2344,511.2815,0.0231
1280.0,541.6094,512.789,0.019
1300.0,535.0469,511.6596,0.0159
1320.0,537.1719,512.2326,0.0162
1340.0,524.6562,512.4538,0.0091
1360.0,519.2344,512.0154,0.0053
1380.0,518.125,511.2813,0.0037
1400.0,516.2656,512.4158,0.0033
1420.0,515.125,510.914,0.0023
1440.0,514.75,512.7317,0.0018
1460.0,514.2031,511.9593,0.0021
1480.0,513.8906,511.7266,0.0019
1500.0,514.7812,513.0408,0.002
1520.0,512.5938,510.8422,0.0019
1540.0,514.25,512.9004,0.0011
1560.0,512.6406,511.1126,0.0015
1580.0,513.2188,512.3103,0.0009
1600.0,520.0469,511.9568,0.0029
1620.0,525.1875,512.2556,0.0079
1640.0,526.8906,511.754,0.0122
1660.0,539.1094,512.5708,0.0153
1680.0,543.0,511.1123,0.0226
1700.0,552.9844,512.5704,0.0274
1720.0,551.2188,511.4592,0.0263
1740.0,550.3594,512.3216,0.0256
1760.0,556.6719,512.0188,0.0279
1780.0,559.3281,511.6826,0.0341
1800.0,551.1094,512.1612,0.0356
1820.0,559.3906,511.8623,0.0455
1840.0,563.8281,512.466,0.0375
1860.0,583.4062,512.0892,0.039
1880.0,577.25,512.2511,0.041
1900.0,572.5625,511.6478,0.0402
1920.0,567.2344,512.6089,0.0326
1940.0,567.0781,511.2073,0.0353
1960.0,568.0,512.2408,0.0331
1980.0,556.3125,511.5112,0.0342
2000.0,553.1875,512.3764,0.0351
2020.0,562.4844,511.7643,0.0314
2040.0,557.3438,511.9366,0.0279
2060.0,556.75,512.0744,0.0283
2080.0,559.0312,512.0443,0.0314
2100.0,557.7969,512.058,0.0309
2120.0,556.4219,512.0415,0.0317
2140.0,557.1562,511.6768,0.0287
2160.0,558.5625,512.0742,0.0217
2180.0,548.0156,511.874,0.0204
2200.0,545.9219,512.2828,0.021
2220.0,544.75,511.8534,0.0204
2240.0,547.25,511.9177,0.022
2260.0,545.3594,511.9038,0.0198
2280.0,544.2344,512.3094,0.0195
2300.0,536.2812,511.6164,0.0169
2320.0,522.9062,512.6192,0.0059
2340.0,516.2812,511.1454,0.0043
2360.0,516.9688,512.8408,0.0033
2380.0,515.0781,511.2868,0.0025
2400.0,516.0938,512.888,0.0023
2420.0,514.4531,511.7213,0.0023
2440.0,514.8594,511.9463,0.0024

=== FILE: synthetic_049_bc_011.wav ===
Timestamp_ms,Peak,Mean,CV
